text,system,source,error_code,timestamp,category,priority,routing_team
[gateway] service down (E500). urgent,gateway,partner,E500,2026-02-01T16:09:49Z,outage,P0,SRE
[search] webhook failed (E401).,search,partner,E401,2026-02-08T04:33:49Z,payment_issue,P0,Payments
[auth] stale cache (E503). user says app is broken.,auth,user_report,E503,2026-01-29T05:39:49Z,data_issue,P3,Data
[inventory] timeout (E502). user says app is broken.,inventory,user_report,E502,2026-02-06T01:59:49Z,outage,P0,SRE
[observability] cannot reach (DB_CONN). user says app is broken.,observability,user_report,DB_CONN,2026-02-07T01:41:49Z,outage,P0,SRE
[inventory] config error (DB_CONN). occurred right after deployment.,inventory,oncall,DB_CONN,2026-01-31T15:03:49Z,deployment_issue,P1,Platform
[search] login fails (TIMEOUT). usre says app is broken.,search,user_report,TIMEOUT,2026-01-31T08:11:49Z,auth_issue,P1,Security
[billing] slow response (E401).,billing,oncall,E401,2026-01-27T18:32:49Z,latency,P1,SRE
[auth] timeout (DB_CONN). user asys app is broken.,auth,user_report,DB_CONN,2026-01-30T19:03:49Z,outage,P0,SRE
[mobile] config error (E429). occurred right after deployment.,mobile,batch_job,E429,2026-02-03T02:52:49Z,deployment_issue,P2,Platform
[billing] token invalid (E408). user says app is broken.,billing,user_report,E408,2026-02-04T08:20:49Z,auth_issue,P2,Security
[mobile] cannot reach (E408).,mobile,oncall,E408,2026-02-04T02:28:49Z,outage,P0,SRE
[billing] webhook failed (E503). user says app is broken.,billing,user_report,E503,2026-02-02T20:00:49Z,payment_issue,P0,Payments
[billing] lag (E503). intermittent,billing,qa,E503,2026-01-27T07:39:49Z,latency,P1,SRE
[billin]g checkout broken (TIMEOUT).,billing,batch_job,TIMEOUT,2026-02-02T21:24:49Z,payment_issue,P1,Payments
[mobile] timeouts (E429). alert triggered from monitoring.,mobile,monitoring,E429,2026-02-04T01:53:49Z,latency,P1,SRE
[payments] payment declined (E429).,payments,qa,E429,2026-02-07T10:56:49Z,payment_issue,P0,Payments
[inventory] permission denied (E503). user says app is broken.,inventory,user_report,E503,2026-02-02T20:42:49Z,auth_issue,P1,Security
[payments] service down (E403).,payments,qa,E403,2026-02-05T05:01:49Z,outage,P0,SRE
[billing] timeouts (E408). user says app is broken. randomly,billing,user_report,E408,2026-02-02T20:36:49Z,latency,P2,SRE
[search] timeout (E500). urgent,search,oncall,E500,2026-02-01T11:55:49Z,outage,P0,SRE
[search] config error (TIMEOUT). occurred right after deployment.,search,partner,TIMEOUT,2026-02-08T10:12:49Z,deployment_issue,P2,Platform
[observability] degraded (E401). alert triggered from monitoring.,observability,monitoring,E401,2026-01-31T08:29:49Z,latency,P1,SRE
[billing] missing records (OOM).,billing,batch_job,OOM,2026-01-30T12:59:49Z,data_issue,P3,Data
[billing] 500 spike (E502). alert triggered from monitoring.,billing,monitoring,E502,2026-02-08T03:22:49Z,outage,P0,SRE
[inventory] login fails (E502).,inventory,qa,E502,2026-01-31T12:55:49Z,auth_issue,P1,Security
[search] lag (E500).,search,oncall,E500,2026-02-02T20:24:49Z,latency,P1,SRE
[search] timeouts (DB_CONN). alert triggered from monitoring. repro steps unknown,search,monitoring,DB_CONN,2026-01-29T09:52:49Z,latency,P1,SRE
[auth] 500 spike (TIMEOUT). after last change,auth,oncall,TIMEOUT,2026-02-06T15:57:49Z,outage,P0,SRE
[mobile] permission denied (DB_CONN). alert triggered from monitoring.,mobile,monitoring,DB_CONN,2026-01-28T17:55:49Z,auth_issue,P1,Security
[billing] version mismatch (E502). user says app is broken. occurred right after deployment. randomly,billing,user_report,E502,2026-01-26T10:16:49Z,deployment_issue,P2,Platform
[billing] 50 0spike (E403). intermittent,billing,partner,E403,2026-01-29T04:26:49Z,outage,P1,SRE
[auth] version mismatch (E401). alert triggered from monitoring. occurred right after deployment.,auth,monitoring,E401,2026-01-27T16:41:49Z,deployment_issue,P1,Platform
[billing] incorrect data (E403). urgent,billing,qa,E403,2026-02-08T04:36:49Z,data_issue,P2,Data
[auth] rollback (E503). alert triggered from monitoring. occurred right after deployment.,auth,monitoring,E503,2026-01-30T15:09:49Z,deployment_issue,P1,Platform
[observability] missing records (E504). user says app is broken.,observability,user_report,E504,2026-01-28T05:53:49Z,data_issue,P3,Data
[search] 500 spike (E401).,search,partner,E401,2026-02-06T09:14:49Z,outage,P1,SRE
[auth] token invalid (E408). user says app is broken.,auth,user_report,E408,2026-01-31T17:49:49Z,auth_issue,P1,Security
[gateway] unauthorized (E503). user says app is broken.,gateway,user_report,E503,2026-02-05T21:33:49Z,auth_issue,P1,Security
[search] cannot reach (E401). alert triggered from monitoring.,search,monitoring,E401,2026-01-27T18:16:49Z,outage,P0,SRE
[observability] unavailable (DB_CONN). alert triggered from monitoring.,observability,monitoring,DB_CONN,2026-02-08T13:05:49Z,outage,P1,SRE
[billing] config error (E502). occurred right after deployment.,billing,batch_job,E502,2026-02-01T08:09:49Z,deployment_issue,P1,Platform
[inventory] unavailable (E408). after last change,inventory,partner,E408,2026-02-02T16:53:49Z,outage,P0,SRE
[search] charge failed (E503). user says app is broken.,search,user_report,E503,2026-02-03T20:21:49Z,payment_issue,P1,Payments
[mobile] lag E(408).,mobile,qa,E408,2026-02-05T21:09:49Z,latency,P1,SRE
[payments] timeouts (E503).,payments,batch_job,E503,2026-01-29T15:54:49Z,latency,P2,SRE
[mobile] after deploy (E504). user says ap pis broken. occurred right after deployment.,mobile,user_report,E504,2026-01-31T22:12:49Z,deployment_issue,P1,Platform
[inventory] degraded (E504).,inventory,partner,E504,2026-02-04T11:02:49Z,latency,P1,SRE
[mobile] missing records (E403).,mobile,partner,E403,2026-01-30T02:58:49Z,data_issue,P3,Data
[observability] checkout broken (E401). alert triggered from monitoring. intermittent,observability,monitoring,E401,2026-01-26T20:41:49Z,payment_issue,P0,Payments
[observability] unauthorized (TIMEOUT).,observability,oncall,TIMEOUT,2026-01-31T23:36:49Z,auth_issue,P1,Security
[inventory] inconsistent state (E504). user says app is broken.,inventory,user_report,E504,2026-02-04T02:42:49Z,data_issue,P2,Data
[billing] webhook failed (TIMEOUT). alert triggered from monitoring.,billing,monitoring,TIMEOUT,2026-01-29T00:31:49Z,payment_issue,P2,Payments
[gateway] login fails (E408). happens since morning,gateway,qa,E408,2026-01-27T11:51:49Z,auth_issue,P1,Security
[search] checkout broken (E502).,search,oncall,E502,2026-01-26T11:43:49Z,payment_issue,P1,Payments
[auth] rollback (E401). occurred right after deployment. after last change,auth,oncall,E401,2026-02-03T08:29:49Z,deployment_issue,P1,Platform
[payments] p95 high (5E00).,payments,oncall,E500,2026-02-08T19:52:49Z,latency,P1,SRE
[search] payment declined (DB_CONN).,search,batch_job,DB_CONN,2026-02-06T08:43:49Z,payment_issue,P0,Payments
[observability] missing records (E408). happens since morning,observability,oncall,E408,2026-02-01T15:58:49Z,data_issue,P3,Data
[search] incorrect data (E503).,search,oncall,E503,2026-02-04T11:28:49Z,data_issue,P3,Data
[payments] login fails (E500).,payments,qa,E500,2026-02-03T04:22:49Z,auth_issue,P1,Security
[auth] timeout (E408). user says app is broken. happens since morning,auth,user_report,E408,2026-02-04T21:16:49Z,outage,P0,SRE
[mobile] webhook failed (E403).,mobile,oncall,E403,2026-02-03T09:12:49Z,payment_issue,P0,Payments
[auth] slow response (E504). user says app is broken. needs investigation,auth,user_report,E504,2026-02-10T05:40:49Z,latency,P2,SRE
[inventory] 500 spike (E401). after last change,inventory,batch_job,E401,2026-02-09T14:33:49Z,outage,P0,SRE
[gateway] config error (E401). occurred right after deployment. intermittent,gateway,batch_job,E401,2026-01-31T16:21:49Z,deployment_issue,P1,Platform
[billing] stale cache (E403). pls fix asap,billing,qa,E403,2026-01-26T10:34:49Z,data_issue,P2,Data
[gateway] permission denied (TIMEOUT).,gateway,oncall,TIMEOUT,2026-02-05T01:01:49Z,auth_issue,P1,Security
[gateway] version mismatch (E403). occurred right after deployment.,gateway,batch_job,E403,2026-01-30T14:32:49Z,deployment_issue,P1,Platform
[mobile] serviec down (E408). user says app is broken. repro steps unknown,mobile,user_report,E408,2026-01-27T08:38:49Z,outage,P0,SRE
[inventory] permission denied (E500).,inventory,partner,E500,2026-01-26T23:08:49Z,auth_issue,P1,Security
[payments] p95 high (E401).,payments,oncall,E401,2026-01-29T20:52:49Z,latency,P1,SRE
[mobile] webhook failed (E408).,mobile,partner,E408,2026-02-07T04:42:49Z,payment_issue,P1,Payments
[auth] incorrect data (E401). alert triggered from monitoring.,auth,monitoring,E401,2026-02-05T16:57:49Z,data_issue,P2,Data
[search] token invalid (E401). alert triggered from monitoring.,search,monitoring,E401,2026-02-05T17:40:49Z,auth_issue,P2,Security
[payments] unavailable (E401).,payments,oncall,E401,2026-01-29T01:14:49Z,outage,P0,SRE
[payments] service down (E408).,payments,batch_job,E408,2026-01-31T08:46:49Z,outage,P0,SRE
[gateway] config error (E401). occurred right after deployment. after last change,gateway,oncall,E401,2026-01-30T19:20:49Z,deployment_issue,P1,Platform
[payments] webhook failed (E530). urgent,payments,batch_job,E503,2026-01-28T22:36:49Z,payment_issue,P0,Payments
[gateway] timeouts (E504).,gateway,qa,E504,2026-02-06T08:53:49Z,latency,P1,SRE
[payments] inconsistent state (E401).,payments,qa,E401,2026-01-30T06:03:49Z,data_issue,P3,Data
[billing] permission denied (OOM). alert triggered from monitoring.,billing,monitoring,OOM,2026-01-29T13:47:49Z,auth_issue,P1,Security
[search] permission denied (DB_CONN).,search,oncall,DB_CONN,2026-02-04T22:12:49Z,auth_issue,P1,Security
[observability] checkout broken (TIMEOUT). happens since morning,observability,qa,TIMEOUT,2026-01-30T16:53:49Z,payment_issue,P1,Payments
[search] missing records (E502). alert triggered from monitoring.,search,monitoring,E502,2026-02-07T13:13:49Z,data_issue,P3,Data
[inventory] cannot reach (E503).,inventory,qa,E503,2026-02-05T13:39:49Z,outage,P0,SRE
[search] version mismatch (E429). occurred right after deployment.,search,qa,E429,2026-02-04T13:22:49Z,deployment_issue,P1,Platform
[mobile] payment declined (DB_CONN). randomly,mobile,partner,DB_CONN,2026-02-07T08:24:49Z,payment_issue,P2,Payments
[invetnory] incorrect data (E401).,inventory,qa,E401,2026-02-05T23:33:49Z,data_issue,P3,Data
[ombile] incorrect data (E429). intermittent,mobile,oncall,E429,2026-02-07T10:17:49Z,data_issue,P2,Data
[auth] cannot reach (E504). after last change,auth,oncall,E504,2026-02-05T01:02:49Z,outage,P0,SRE
[mobile] charge failed (OOM). randomly,mobile,partner,OOM,2026-01-27T18:33:49Z,payment_issue,P1,Payments
[auth] stale cache (OOM).,auth,batch_job,OOM,2026-02-03T04:51:49Z,data_issue,P3,Data
[gateway] 500 spike (E403).,gateway,partner,E403,2026-02-06T11:51:49Z,outage,P0,SRE
[payments] inconsistent state (E500). seen by customers,payments,oncall,E500,2026-01-31T09:32:49Z,data_issue,P2,Data
[payments] timeout (E504).,payments,partner,E504,2026-01-28T13:40:49Z,outage,P0,SRE
[payments] timeout (OOM). seen by customers,payments,oncall,OOM,2026-02-09T21:43:49Z,outage,P0,SRE
[billing] rollback (E403). occurred right after deployment.,billing,batch_job,E403,2026-02-09T18:32:49Z,deployment_issue,P1,Platform
[search] token invalid (E401).,search,batch_job,E401,2026-02-02T23:36:49Z,auth_issue,P1,Security
[observability] 500 spike (E403).,observability,qa,E403,2026-02-01T06:53:49Z,outage,P0,SRE
[observability] timeout (E503).,observability,oncall,E503,2026-02-09T22:54:49Z,outage,P1,SRE
[mobile] unavailable (E403). alert triggered from monitoring.,mobile,monitoring,E403,2026-01-27T03:14:49Z,outage,P1,SRE
[payments] missing records (E403). user says app is broken.,payments,user_report,E403,2026-02-04T14:05:49Z,data_issue,P2,Data
[observability] lag (DB_CONN). alert triggered from monitoring. seen by customers,observability,monitoring,DB_CONN,2026-02-06T02:34:49Z,latency,P1,SRE
[mobile] timeout (E502). alert triggered from monitoring.,mobile,monitoring,E502,2026-02-09T21:25:49Z,outage,P1,SRE
[search] payment declined (E429).,search,oncall,E429,2026-02-09T01:57:49Z,payment_issue,P0,Payments
[auth] lag (DB_CONN). user says app is broken.,auth,user_report,DB_CONN,2026-02-08T13:11:49Z,latency,P1,SRE
[inventory] version mismatch (E503). occurred right after deployment.,inventory,qa,E503,2026-02-09T20:32:49Z,deployment_issue,P2,Platform
[mobile] version mismatch (E429). alert triggered from monitoring. occurred right after deployment.,mobile,monitoring,E429,2026-01-30T02:51:49Z,deployment_issue,P1,Platform
[mobile] p95 high (DB_CONN). pls fix asap,mobile,qa,DB_CONN,2026-02-04T04:46:49Z,latency,P2,SRE
[auth] after deploy (E408). occurred right after deployment.,auth,qa,E408,2026-01-28T21:02:49Z,deployment_issue,P1,Platform
[billing] inconsistent state (E504).,billing,oncall,E504,2026-01-31T08:46:49Z,data_issue,P3,Data
[search] cannot reach (E502). repro steps unknown,search,batch_job,E502,2026-01-26T22:26:49Z,outage,P1,SRE
[gateway] timeouts (TIMEOUT).,gateway,partner,TIMEOUT,2026-02-04T22:09:49Z,latency,P2,SRE
[billing] checkout broken (DB_CONN).,billing,partner,DB_CONN,2026-01-28T11:25:49Z,payment_issue,P0,Payments
[search] timeouts (E500).,search,qa,E500,2026-02-02T02:14:49Z,latency,P2,SRE
[gateway] lag (E429).,gateway,qa,E429,2026-02-02T20:06:49Z,latency,P2,SRE
[mobiel] inconsistent state (E500). after last change,mobile,batch_job,E500,2026-01-27T13:56:49Z,data_issue,P3,Data
[payments] permission denied (E429). alert triggered from monitoring.,payments,monitoring,E429,2026-02-05T14:45:49Z,auth_issue,P1,Security
[mobile] cannot reach (E500) .user says app is broken.,mobile,user_report,E500,2026-02-09T03:10:49Z,outage,P1,SRE
[auth] service down (E401). urgent,auth,oncall,E401,2026-01-26T07:38:49Z,outage,P0,SRE
[mobile] after deploy (E401). user says app is broken. occurred right after deployment.,mobile,user_report,E401,2026-02-05T21:54:49Z,deployment_issue,P1,Platform
[inventory] stale cache (E429). user says app is broken. needs investigation,inventory,user_report,E429,2026-01-31T20:33:49Z,data_issue,P3,Data
[inventory] lag (E503). user says app isb roken.,inventory,user_report,E503,2026-02-05T16:14:49Z,latency,P1,SRE
[auth] p95 high (E503). user says app is broken. intermittent,auth,user_report,E503,2026-02-06T04:21:49Z,latency,P1,SRE
[inventory] webhook failed (E500).,inventory,qa,E500,2026-02-03T08:53:49Z,payment_issue,P0,Payments
[observability] inconsistent state (E503). user says app is broken. randomly,observability,user_report,E503,2026-02-03T15:00:49Z,data_issue,P2,Data
[billing] inconsistent state (E504). alert triggered from monitoring.,billing,monitoring,E504,2026-01-30T04:43:49Z,data_issue,P3,Data
[mobile] p95 high (E503). user says app is broken. repro steps unknown,mobile,user_report,E503,2026-01-26T23:57:49Z,latency,P1,SRE
[observability] missing records (DB_CONN). alert triggered from monitoring.,observability,monitoring,DB_CONN,2026-02-03T12:59:49Z,data_issue,P2,Data
[billing] webhook failed (E401). repro steps unknown,billing,batch_job,E401,2026-02-04T22:51:49Z,payment_issue,P0,Payments
[search] missing records (E429). user says app is broken.,search,user_report,E429,2026-01-29T00:16:49Z,data_issue,P2,Data
[search] after deploy (OOM). alert triggered from monitoring. occurred right after deployment. seen by customers,search,monitoring,OOM,2026-02-06T02:27:49Z,deployment_issue,P1,Platform
[mobile] degraded (E408). urgent,mobile,oncall,E408,2026-02-01T05:45:49Z,latency,P1,SRE
[search] webhook failed (TIMEOUT). urgent,search,oncall,TIMEOUT,2026-02-09T04:04:49Z,payment_issue,P1,Payments
[search] checkout broken (E403). pls fix asap,search,partner,E403,2026-02-05T01:32:49Z,payment_issue,P1,Payments
[gtaeway] incorrect data (E401).,gateway,partner,E401,2026-01-28T03:06:49Z,data_issue,P3,Data
[billing] payment declined (E500).,billing,partner,E500,2026-02-07T10:43:49Z,payment_issue,P0,Payments
[payments] slow response (E503). alert triggered from monitoring.,payments,monitoring,E503,2026-01-28T18:46:49Z,latency,P1,SRE
[mobile] version mismatch (E504). occurred right after deployment.,mobile,partner,E504,2026-02-04T01:49:49Z,deployment_issue,P2,Platform
[observability] slow response (E401). user says app is broken. after last change,observability,user_report,E401,2026-02-03T19:02:49Z,latency,P2,SRE
[billing] payment declined (E502). alert triggered from monitoring.,billing,monitoring,E502,2026-02-02T12:31:49Z,payment_issue,P1,Payments
[search] payment declined (E500).,search,qa,E500,2026-02-05T15:56:49Z,payment_issue,P0,Payments
[observability] token invalid (E504). seen by customers,observability,qa,E504,2026-01-26T10:22:49Z,auth_issue,P1,Security
